"product_id","product_name","product_category","product_subcategory","product_manufacturer","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","customer_id","customer_name","customer_segment"
"1529","Surelock Post Binders","Office Supplies","Binders","Other","540","CA-2015-121573","1529","2","0.2","18","0.38","49","CA-2015-121573","706","2015-11-03 00:00:00","New York City","New York","East","United States","10009","2015-11-07 00:00:00","Standard Class","706","Speros Goranitis","Consumer"
"1249","Panasonic KX-TG9471B","Technology","Phones","Panasonic","541","CA-2015-121573","1249","4","0","220","0.28","784","CA-2015-121573","706","2015-11-03 00:00:00","New York City","New York","East","United States","10009","2015-11-07 00:00:00","Standard Class","706","Speros Goranitis","Consumer"
"1511","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Technology","Machines","Other","542","CA-2015-121629","1511","5","0.4","-200","-0.2","999","CA-2015-121629","112","2015-11-28 00:00:00","Houston","Texas","Central","United States","77041","2015-12-02 00:00:00","Standard Class","112","Brian Thompson","Consumer"
"1649","Wilson Jones Legal Size Ring Binders","Office Supplies","Binders","Wilson Jones","543","CA-2015-121664","1649","8","0.2","53","0.38","141","CA-2015-121664","320","2015-05-06 00:00:00","Los Angeles","California","West","United States","90049","2015-05-10 00:00:00","Standard Class","320","Harold Pawlan","Home Office"
"1587","Turquoise Lead Holder with Pocket Clip","Office Supplies","Art","Other","544","CA-2015-121727","1587","2","0.2","2","0.16","11","CA-2015-121727","374","2015-08-19 00:00:00","Columbus","Ohio","East","United States","43229","2015-08-24 00:00:00","Standard Class","374","Jim Karlsson","Consumer"
"291","Belkin 8 Outlet Surge Protector","Office Supplies","Appliances","Belkin","545","CA-2015-121762","291","2","0","23","0.28","82","CA-2015-121762","492","2015-02-14 00:00:00","Seattle","Washington","West","United States","98103","2015-02-18 00:00:00","Standard Class","492","Marina Lichtenstein","Corporate"
"461","Compact Automatic Electric Letter Opener","Office Supplies","Supplies","Other","546","CA-2015-121762","461","2","0","5","0.02","239","CA-2015-121762","492","2015-02-14 00:00:00","Seattle","Washington","West","United States","98103","2015-02-18 00:00:00","Standard Class","492","Marina Lichtenstein","Corporate"
"1011","Logitech G600 MMO Gaming Mouse","Technology","Accessories","Logitech","547","CA-2015-121762","1011","3","0","86","0.36","240","CA-2015-121762","492","2015-02-14 00:00:00","Seattle","Washington","West","United States","98103","2015-02-18 00:00:00","Standard Class","492","Marina Lichtenstein","Corporate"
"1357","Riverside Furniture Stanwyck Manor Table Series","Furniture","Tables","Riverside","548","CA-2015-121769","1357","1","0.4","-95","-0.55","172","CA-2015-121769","391","2015-04-08 00:00:00","Toledo","Ohio","East","United States","43615","2015-04-12 00:00:00","Standard Class","391","John Stevenson","Consumer"
"69","ACCOHIDE 3-Ring Binder, Blue, 1""","Office Supplies","Binders","ACCOHIDE","549","CA-2015-122070","69","3","0.2","3","0.34","10","CA-2015-122070","2","2015-04-22 00:00:00","Troy","New York","East","United States","12180","2015-04-24 00:00:00","Second Class","2","Aaron Hawkins","Corporate"
"1501","Staple envelope","Office Supplies","Envelopes","Staple envelope","550","CA-2015-122070","1501","8","0","121","0.49","248","CA-2015-122070","2","2015-04-22 00:00:00","Troy","New York","East","United States","12180","2015-04-24 00:00:00","Second Class","2","Aaron Hawkins","Corporate"
"621","Executive Impressions 14""","Furniture","Furnishings","Executive Impressions","551","CA-2015-122217","621","5","0","49","0.44","111","CA-2015-122217","320","2015-11-24 00:00:00","Virginia Beach","Virginia","South","United States","23464","2015-11-29 00:00:00","Standard Class","320","Harold Pawlan","Home Office"
"1128","Newell 314","Office Supplies","Art","Newell","552","CA-2015-122336","1128","4","0.2","1","0.06","18","CA-2015-122336","392","2015-04-13 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2015-04-17 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"1507","Staples","Office Supplies","Fasteners","Other","553","CA-2015-122336","1507","13","0.2","10","0.33","31","CA-2015-122336","392","2015-04-13 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2015-04-17 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"1492","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White","Technology","Phones","Square","554","CA-2015-122336","1492","12","0.4","8","0.12","72","CA-2015-122336","392","2015-04-13 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2015-04-17 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"649","Fellowes PB200 Plastic Comb Binding Machine","Office Supplies","Binders","Fellowes","555","CA-2015-122336","649","10","0.7","-408","-0.8","510","CA-2015-122336","392","2015-04-13 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2015-04-17 00:00:00","Second Class","392","Jonathan Doherty","Corporate"
"1639","Wilson Jones Easy Flow II Sheet Lifters","Office Supplies","Binders","Wilson Jones","556","CA-2015-122567","1639","3","0.8","-2","-1.6","1","CA-2015-122567","528","2015-02-16 00:00:00","Dallas","Texas","Central","United States","75220","2015-02-21 00:00:00","Standard Class","528","Michael Nguyen","Consumer"
"809","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","Office Supplies","Appliances","Holmes","557","CA-2015-122567","809","2","0.8","-14","-1.75","8","CA-2015-122567","528","2015-02-16 00:00:00","Dallas","Texas","Central","United States","75220","2015-02-21 00:00:00","Standard Class","528","Michael Nguyen","Consumer"
"484","DAX Black Cherry Wood-Tone Poster Frame","Furniture","Furnishings","DAX","558","CA-2015-122588","484","2","0","20","0.38","53","CA-2015-122588","36","2015-11-25 00:00:00","Woonsocket","Rhode Island","East","United States","2895","2015-11-27 00:00:00","Second Class","36","Andy Reiter","Consumer"
"731","GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack","Furniture","Furnishings","GE","559","CA-2015-122609","731","3","0.6","-7","-0.28","25","CA-2015-122609","199","2015-11-12 00:00:00","Carrollton","Texas","Central","United States","75007","2015-11-18 00:00:00","Standard Class","199","Darren Powers","Consumer"
"1012","Logitech G602 Wireless Gaming Mouse","Technology","Accessories","Logitech","560","CA-2015-122609","1012","2","0.2","26","0.2","128","CA-2015-122609","199","2015-11-12 00:00:00","Carrollton","Texas","Central","United States","75007","2015-11-18 00:00:00","Standard Class","199","Darren Powers","Consumer"
"475","Crayola Colored Pencils","Office Supplies","Art","Crayola","561","CA-2015-122679","475","6","0","6","0.33","20","CA-2015-122679","17","2015-07-22 00:00:00","Los Angeles","California","West","United States","90008","2015-07-28 00:00:00","Standard Class","17","Alejandro Ballentine","Home Office"
"940","Jabra Supreme Plus Driver Edition Headset","Technology","Phones","Jabra","562","CA-2015-122749","940","4","0","134","0.28","480","CA-2015-122749","561","2015-12-03 00:00:00","Oklahoma City","Oklahoma","Central","United States","73120","2015-12-09 00:00:00","Standard Class","561","Nathan Gelder","Consumer"
"931","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Technology","Phones","Other","563","CA-2015-122882","931","3","0.4","4","0.13","32","CA-2015-122882","685","2015-09-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-09-13 00:00:00","Standard Class","685","Sean Braxton","Corporate"
"494","DAX Natural Wood-Tone Poster Frame","Furniture","Furnishings","DAX","564","CA-2015-122882","494","2","0.2","8","0.2","42","CA-2015-122882","685","2015-09-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-09-13 00:00:00","Standard Class","685","Sean Braxton","Corporate"
"417","Carina 42""Hx23 3/4""W Media Storage Unit","Office Supplies","Storage","Carina","565","CA-2015-122882","417","1","0.2","-15","-0.23","65","CA-2015-122882","685","2015-09-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-09-13 00:00:00","Standard Class","685","Sean Braxton","Corporate"
"1511","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Technology","Machines","Other","566","CA-2015-122882","1511","4","0.7","-559","-1.4","400","CA-2015-122882","685","2015-09-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-09-13 00:00:00","Standard Class","685","Sean Braxton","Corporate"
"1174","Nontoxic Chalk","Office Supplies","Art","Other","567","CA-2015-122931","1174","3","0.2","1","0.35","4","CA-2015-122931","729","2015-09-29 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-03 00:00:00","Standard Class","729","Suzanne McNair","Corporate"
"1481","Southworth Parchment Paper & Envelopes","Office Supplies","Paper","Southworth","568","CA-2015-122931","1481","4","0.2","7","0.33","21","CA-2015-122931","729","2015-09-29 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-03 00:00:00","Standard Class","729","Suzanne McNair","Corporate"
"1265","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Office Supplies","Labels","Other","569","CA-2015-122931","1265","11","0.2","18","0.33","55","CA-2015-122931","729","2015-09-29 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-03 00:00:00","Standard Class","729","Suzanne McNair","Corporate"
"823","Hon 4060 Series Tables","Furniture","Tables","Hon","570","CA-2015-122931","823","1","0.4","-20","-0.3","67","CA-2015-122931","729","2015-09-29 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-03 00:00:00","Standard Class","729","Suzanne McNair","Corporate"
"821","Hon 30"" x 60"" Table with Locking Drawer","Furniture","Tables","Hon","571","CA-2015-122931","821","2","0.4","-82","-0.2","409","CA-2015-122931","729","2015-09-29 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-03 00:00:00","Standard Class","729","Suzanne McNair","Corporate"
"1558","Tennsco Single-Tier Lockers","Office Supplies","Storage","Tennsco","572","CA-2015-122931","1558","6","0.2","-338","-0.19","1802","CA-2015-122931","729","2015-09-29 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-03 00:00:00","Standard Class","729","Suzanne McNair","Corporate"
"321","BIC Brite Liner Grip Highlighters","Office Supplies","Art","BIC","573","CA-2015-123064","321","4","0.2","2","0.31","5","CA-2015-123064","660","2015-06-30 00:00:00","Chicago","Illinois","Central","United States","60653","2015-07-02 00:00:00","First Class","660","Russell Applegate","Consumer"
"336","Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Office Supplies","Appliances","Other","574","CA-2015-123127","336","2","0","4","0.25","17","CA-2015-123127","707","2015-09-08 00:00:00","Long Beach","New York","East","United States","11561","2015-09-12 00:00:00","Standard Class","707","Stefania Perrino","Corporate"
"1802","Xerox 200","Office Supplies","Paper","Xerox","575","CA-2015-123225","1802","2","0.2","4","0.35","10","CA-2015-123225","528","2015-07-11 00:00:00","El Paso","Texas","Central","United States","79907","2015-07-14 00:00:00","First Class","528","Michael Nguyen","Consumer"
"1299","Polycom VVX 310 VoIP phone","Technology","Phones","Polycom","576","CA-2015-123225","1299","4","0.2","43","0.08","576","CA-2015-123225","528","2015-07-11 00:00:00","El Paso","Texas","Central","United States","79907","2015-07-14 00:00:00","First Class","528","Michael Nguyen","Consumer"
"628","Faber Castell Col-Erase Pencils","Office Supplies","Art","Other","577","CA-2015-123253","628","1","0.2","1","0.26","4","CA-2015-123253","216","2015-08-22 00:00:00","Lakewood","Ohio","East","United States","44107","2015-08-25 00:00:00","Second Class","216","Deanra Eno","Home Office"
"1409","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","SanDisk","578","CA-2015-123260","1409","8","0","23","0.13","177","CA-2015-123260","285","2015-08-26 00:00:00","Los Angeles","California","West","United States","90032","2015-08-30 00:00:00","Standard Class","285","Frank Merwin","Home Office"
"1208","Office Star - Ergonomically Designed Knee Chair","Furniture","Chairs","Office Star","579","CA-2015-123295","1208","4","0.2","-26","-0.1","259","CA-2015-123295","8","2015-07-18 00:00:00","Tucson","Arizona","West","United States","85705","2015-07-18 00:00:00","Same Day","8","Adrian Hane","Home Office"
"1343","Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies","Binders","Other","580","CA-2015-123316","1343","3","0.2","3","0.36","8","CA-2015-123316","702","2015-10-13 00:00:00","Mount Vernon","New York","East","United States","10550","2015-10-17 00:00:00","Standard Class","702","Sibella Parks","Corporate"
"1649","Wilson Jones Legal Size Ring Binders","Office Supplies","Binders","Wilson Jones","581","CA-2015-123323","1649","7","0.2","46","0.38","123","CA-2015-123323","459","2015-11-07 00:00:00","San Francisco","California","West","United States","94110","2015-11-12 00:00:00","Standard Class","459","Lena Hernandez","Consumer"
"777","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","Office Supplies","Storage","Gould Plastics","582","CA-2015-123344","777","4","0","8","0.04","212","CA-2015-123344","403","2015-09-24 00:00:00","San Francisco","California","West","United States","94109","2015-09-29 00:00:00","Standard Class","403","Julia Dunbar","Consumer"
"1529","Surelock Post Binders","Office Supplies","Binders","Other","583","CA-2015-123400","1529","2","0.7","-12","-0.67","18","CA-2015-123400","261","2015-02-02 00:00:00","Saint Petersburg","Florida","South","United States","33710","2015-02-09 00:00:00","Standard Class","261","Eric Barreto","Consumer"
"156","AT&T 17929 Lendline Telephone","Technology","Phones","AT&T","584","CA-2015-123400","156","5","0.2","14","0.08","181","CA-2015-123400","261","2015-02-02 00:00:00","Saint Petersburg","Florida","South","United States","33710","2015-02-09 00:00:00","Standard Class","261","Eric Barreto","Consumer"
"645","Fellowes Mighty 8 Compact Surge Protector","Office Supplies","Appliances","Fellowes","585","CA-2015-123477","645","4","0.2","6","0.1","65","CA-2015-123477","212","2015-01-18 00:00:00","Springfield","Oregon","West","United States","97477","2015-01-21 00:00:00","Second Class","212","David Wiener","Corporate"
"1426","Satellite Sectional Post Binders","Office Supplies","Binders","Other","586","CA-2015-123498","1426","3","0.8","-44","-1.7","26","CA-2015-123498","731","2015-11-07 00:00:00","Houston","Texas","Central","United States","77041","2015-11-09 00:00:00","First Class","731","Tamara Chand","Corporate"
"1501","Staple envelope","Office Supplies","Envelopes","Staple envelope","587","CA-2015-123498","1501","3","0.2","27","0.36","74","CA-2015-123498","731","2015-11-07 00:00:00","Houston","Texas","Central","United States","77041","2015-11-09 00:00:00","First Class","731","Tamara Chand","Corporate"
